"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Moshtari S.; Santos J.C.S.; Mirakhorli M.; Okutan A.","Moshtari, Sara (56016562300); Santos, Joanna C.S. (57188733292); Mirakhorli, Mehdi (23390242500); Okutan, Ahmet (55322858400)","56016562300; 57188733292; 23390242500; 55322858400","Looking for Software Defects? First Find the Nonconformists","2020","Proceedings - 20th IEEE International Working Conference on Source Code Analysis and Manipulation, SCAM 2020","","","9252071","75","86","11","3","10.1109/SCAM51674.2020.00014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097640999&doi=10.1109%2fSCAM51674.2020.00014&partnerID=40&md5=0f29b63483158990cb0e3ce5797e7491","Conference paper","Final","","Scopus","2-s2.0-85097640999"
"Upadhyay A.; Pandey S.K.; Tripathi A.K.","Upadhyay, Ashutosh (58153432600); Pandey, Sushant Kumar (57193136336); Tripathi, Anil Kumar (59029914200)","58153432600; 57193136336; 59029914200","An Adaptive Approach for defect Prediction using Dynamic Classifiers Selection","2022","IEEE International Conference on Knowledge Engineering and Communication Systems, ICKES 2022","","","","","","","0","10.1109/ICKECS56523.2022.10059946","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150676769&doi=10.1109%2fICKECS56523.2022.10059946&partnerID=40&md5=1650e4fcbd328b268336bd203eabfc9a","Conference paper","Final","","Scopus","2-s2.0-85150676769"
"Villoth S.J.; Villoth J.P.; Zivkovic T.; Zivkovic M.; Jovanovic L.; Bacanin N.; Mani J.","Villoth, Saramma John (59702908900); Villoth, John Philipose (59560083700); Zivkovic, Tamara (6701358907); Zivkovic, Miodrag (57208755936); Jovanovic, Luka (57208164323); Bacanin, Nebojsa (37028223900); Mani, Joseph (57220460804)","59702908900; 59560083700; 6701358907; 57208755936; 57208164323; 37028223900; 57220460804","Adaboost Optimized by Sinh Cosh Algorithm for Prediction of Software Defects","2025","Communications in Computer and Information Science","2304 CCIS","","","53","68","15","0","10.1007/978-3-031-82153-0_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000743454&doi=10.1007%2f978-3-031-82153-0_5&partnerID=40&md5=2623c014f6db7d6b9764da8ea47b9e7b","Conference paper","Final","","Scopus","2-s2.0-105000743454"
"Bhaskaran N.A.; Durairaj M.","Bhaskaran, N.A. (57248894600); Durairaj, M. (55208885200)","57248894600; 55208885200","Highlighting bugs in software development codes using SDPET for enhancing security","2023","Measurement: Sensors","30","","100930","","","","0","10.1016/j.measen.2023.100930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174639829&doi=10.1016%2fj.measen.2023.100930&partnerID=40&md5=f7b84943d25a9ffe2e8c186cfbd965bd","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85174639829"
"Gangwar A.K.; Kumar S.","Gangwar, Arvind Kumar (57226450033); Kumar, Sandeep (57218539729)","57226450033; 57218539729","Concept Drift in Software Defect Prediction: A Method for Detecting and Handling the Drift","2023","ACM Transactions on Internet Technology","23","2","3589342","","","","8","10.1145/3589342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161711823&doi=10.1145%2f3589342&partnerID=40&md5=5c61c7408716df06bc0dcec9a5e140a1","Article","Final","","Scopus","2-s2.0-85161711823"
"Sharma T.; Jatain A.; Bhaskar S.; Pabreja K.","Sharma, Tarunim (57665809100); Jatain, Aman (55513922800); Bhaskar, Shalini (58585411700); Pabreja, Kavita (57192281493)","57665809100; 55513922800; 58585411700; 57192281493","Ensemble Machine Learning Paradigms in Software Defect Prediction","2022","Procedia Computer Science","218","","","199","209","10","21","10.1016/j.procs.2023.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151804987&doi=10.1016%2fj.procs.2023.01.002&partnerID=40&md5=a593426faf3d6284ebda985e1b0dcc69","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85151804987"
"Albattah W.; Alzahrani M.","Albattah, Waleed (56039941700); Alzahrani, Musaad (56609009100)","56039941700; 56609009100","Software Defect Prediction Based on Machine Learning and Deep Learning Techniques: An Empirical Approach","2024","AI (Switzerland)","5","4","","1743","1758","15","0","10.3390/ai5040086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212672480&doi=10.3390%2fai5040086&partnerID=40&md5=469d3a78fa7643f5bdf6241f69ab2b26","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85212672480"
"Sreedevi E.; Premalatha V.; Sivakumar S.; Nayak S.R.","Sreedevi, E. (49864380400); Premalatha, V. (57202577864); Sivakumar, S. (57197401369); Nayak, Soumya Ranjan (57188876957)","49864380400; 57202577864; 57197401369; 57188876957","A comparative study on new classification algorithm using NASA MDP datasets for software defect detection","2019","Proceedings of the International Conference on Intelligent Sustainable Systems, ICISS 2019","","","8908096","312","317","5","17","10.1109/ISS1.2019.8908096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076053010&doi=10.1109%2fISS1.2019.8908096&partnerID=40&md5=f6b89b875d1b6881c604b05bf3237307","Conference paper","Final","","Scopus","2-s2.0-85076053010"
"Canaparo M.; Ronchieri E.; Bertaccini G.","Canaparo, Marco (34976326100); Ronchieri, Elisabetta (8211491800); Bertaccini, Gianluca (57927258300)","34976326100; 8211491800; 57927258300","Software defect prediction: A study on software metrics using statistical and machine learning methods","2022","Proceedings of Science","415","","020","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139874507&partnerID=40&md5=e3691db8ad4cdd63ad0e694d344e2044","Conference paper","Final","","Scopus","2-s2.0-85139874507"
"Bejjanki K.K.; Gyani J.; Gugulothu N.","Bejjanki, Kiran Kumar (57215841623); Gyani, Jayadev (15925672000); Gugulothu, Narsimha (22234757000)","57215841623; 15925672000; 22234757000","Class imbalance reduction (CIR): A novel approach to software defect prediction in the presence of class imbalance","2020","Symmetry","12","3","407","","","","45","10.3390/sym12030407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082077814&doi=10.3390%2fsym12030407&partnerID=40&md5=6de7ecf35fb18ba36fd81f74cb51a2e6","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85082077814"
"Villoth J.P.; Zivkovic M.; Zivkovic T.; Abdel-salam M.; Hammad M.; Jovanovic L.; Simic V.; Bacanin N.","Villoth, John Philipose (59560083700); Zivkovic, Miodrag (57208755936); Zivkovic, Tamara (6701358907); Abdel-salam, Mahmoud (58138730800); Hammad, Mohamed (57194656523); Jovanovic, Luka (57208164323); Simic, Vladimir (7005545253); Bacanin, Nebojsa (37028223900)","59560083700; 57208755936; 6701358907; 58138730800; 57194656523; 57208164323; 7005545253; 37028223900","Two-tier deep and machine learning approach optimized by adaptive multi-population firefly algorithm for software defects prediction","2025","Neurocomputing","630","","129695","","","","0","10.1016/j.neucom.2025.129695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217956359&doi=10.1016%2fj.neucom.2025.129695&partnerID=40&md5=1c2072363603da382403d47b91422c43","Article","Final","","Scopus","2-s2.0-85217956359"
"Son L.H.; Pritam N.; Khari M.; Kumar R.; Phuong P.T.M.; Thong P.H.","Son, Le Hoang (36601294900); Pritam, Nakul (56453436900); Khari, Manju (45060953400); Kumar, Raghvendra (57198684981); Phuong, Pham Thi Minh (57206696571); Thong, Pham Huy (56418152300)","36601294900; 56453436900; 45060953400; 57198684981; 57206696571; 56418152300","Empirical study of software defect prediction: A systematic mapping","2019","Symmetry","11","2","212","","","","78","10.3390/sym11020212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061870075&doi=10.3390%2fsym11020212&partnerID=40&md5=25a1882b11033f9a90fc16fd124c3522","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85061870075"
"Rathaur S.; Kamath N.; Ghanekar U.","Rathaur, Suraj (57219284497); Kamath, Narayan (57208106284); Ghanekar, Umesh (23994982000)","57219284497; 57208106284; 23994982000","Software Defect Density Prediction based on Multiple Linear Regression","2020","Proceedings of the 2nd International Conference on Inventive Research in Computing Applications, ICIRCA 2020","","","9183110","434","439","5","11","10.1109/ICIRCA48905.2020.9183110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092019543&doi=10.1109%2fICIRCA48905.2020.9183110&partnerID=40&md5=60e30a4b3e57d7b57d2110af143db2b5","Conference paper","Final","","Scopus","2-s2.0-85092019543"
"Joon A.; Tyagi R.K.; Kumar K.","Joon, Ankush (57219120627); Tyagi, Rajesh Kumar (56405172700); Kumar, Krishan (56507836400)","57219120627; 56405172700; 56507836400","Noise filtering and imbalance class distribution Removal for optimizing software fault Prediction using best software metrics Suite","2020","Proceedings of the 5th International Conference on Communication and Electronics Systems, ICCES 2020","","","09137899","1381","1389","8","10","10.1109/ICCES48766.2020.09137899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091336081&doi=10.1109%2fICCES48766.2020.09137899&partnerID=40&md5=b0696b28bdb62734e46757b2710d971d","Conference paper","Final","","Scopus","2-s2.0-85091336081"
"Sreedevi E.; Prasanth Y.","Sreedevi, Emandi (49864380400); Prasanth, Yalla (57198346938)","49864380400; 57198346938","A novel ensemble feature selection and software defect detection model on promise defect datasets","2019","International Journal of Recent Technology and Engineering","8","1","","3131","3136","5","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067111329&partnerID=40&md5=661eb7058be1313cffd26d3c860fe28d","Article","Final","","Scopus","2-s2.0-85067111329"
"Pandey S.K.; Tripathi A.K.","Pandey, Sushant Kumar (57193136336); Tripathi, Anil Kumar (59029914200)","57193136336; 59029914200","An empirical study toward dealing with noise and class imbalance issues in software defect prediction","2021","Soft Computing","25","21","","13465","13492","27","34","10.1007/s00500-021-06096-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112462419&doi=10.1007%2fs00500-021-06096-3&partnerID=40&md5=c5d50a7571b3ac6c7eccaf6332d26b92","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85112462419"
"Joon A.; Tyagi R.K.; Chillar K.","Joon, Ankush (57219120627); Tyagi, Rajesh Kumar (56405172700); Chillar, Krishan (56507836400)","57219120627; 56405172700; 56507836400","Literature Review: Predicting Faults in Object-Oriented Software","2021","Lecture Notes in Electrical Engineering","721 LNEE","","","309","323","14","1","10.1007/978-981-15-9938-5_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105911598&doi=10.1007%2f978-981-15-9938-5_30&partnerID=40&md5=cba50d3182df983104952b3dd0ee761c","Conference paper","Final","","Scopus","2-s2.0-85105911598"
"Tanaka K.; Monden A.; Yucel Z.","Tanaka, Kazuya (57212681003); Monden, Akito (6603291770); Yucel, Zeynep (15847245400)","57212681003; 6603291770; 15847245400","Prediction of Software Defects Using Automated Machine Learning","2019","Proceedings - 20th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2019","","","8935839","490","494","4","18","10.1109/SNPD.2019.8935839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077969906&doi=10.1109%2fSNPD.2019.8935839&partnerID=40&md5=e87b85cd05f9ca2e558d890998e5d212","Conference paper","Final","","Scopus","2-s2.0-85077969906"
"Sohan M.F.; Kabir M.A.; Jabiullah M.I.; Rahman S.S.M.M.","Sohan, Md. Fahimuzzman (57208388692); Kabir, Md Alamgir (35846631900); Jabiullah, Md. Ismail (55863487200); Rahman, Sheikh Shah Mohammad Motiur (57202087629)","57208388692; 35846631900; 55863487200; 57202087629","Revisiting the Class Imbalance Issue in Software Defect Prediction","2019","2nd International Conference on Electrical, Computer and Communication Engineering, ECCE 2019","","","8679382","","","","10","10.1109/ECACE.2019.8679382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064605084&doi=10.1109%2fECACE.2019.8679382&partnerID=40&md5=1b877672f865f4ab3f2ddaf3021cb346","Conference paper","Final","","Scopus","2-s2.0-85064605084"
"Tao C.; Wang T.; Guo H.; Zhang J.","Tao, Chuanqi (36086787600); Wang, Tao (59444119200); Guo, Hongjing (57215096241); Zhang, Jingxuan (56269025500)","36086787600; 59444119200; 57215096241; 56269025500","An Approach to Software Defect Prediction Combining Semantic Features and Code Changes","2022","International Journal of Software Engineering and Knowledge Engineering","32","9","","1345","1368","23","3","10.1142/S0218194022500504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137399798&doi=10.1142%2fS0218194022500504&partnerID=40&md5=2bb69bcf52783f355748205dff5a8213","Article","Final","","Scopus","2-s2.0-85137399798"
"Fidandan I.; Buzluca F.","Fidandan, Irem (57219224800); Buzluca, Feza (55882789900)","57219224800; 55882789900","Dataset Quality Improvement for Fine-Grained Just-in-Time Software Defect Prediction","2024","14th International Workshop on Computer Science and Engineering, WCSE 2024","","","","319","324","5","0","10.18178/wcse.2024.06.045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210224347&doi=10.18178%2fwcse.2024.06.045&partnerID=40&md5=713b83d6f93b4cc6b9e031bdc2c04aa3","Conference paper","Final","","Scopus","2-s2.0-85210224347"
"Komalasari A.; Candra M.Z.C.","Komalasari, Ayu (58044964300); Candra, Muhammad Zuhri Catur (55846200400)","58044964300; 55846200400","Improving Defect Prediction Using Combination of Software Metrics","2022","Proceedings of 2022 International Conference on Data and Software Engineering, ICoDSE 2022","","","","89","94","5","1","10.1109/ICoDSE56892.2022.9971813","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145772478&doi=10.1109%2fICoDSE56892.2022.9971813&partnerID=40&md5=7421d417ab3e3f27876ae288cd5fd8c5","Conference paper","Final","","Scopus","2-s2.0-85145772478"
"Gong L.; Zhang H.; Zhang J.; Wei M.; Huang Z.","Gong, Lina (57206936967); Zhang, Haoxiang (57219820191); Zhang, Jingxuan (56269025500); Wei, Mingqiang (36761826900); Huang, Zhiqiu (14325169600)","57206936967; 57219820191; 56269025500; 36761826900; 14325169600","A Comprehensive Investigation of the Impact of Class Overlap on Software Defect Prediction","2023","IEEE Transactions on Software Engineering","49","4","","2440","2458","18","19","10.1109/TSE.2022.3220740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141551138&doi=10.1109%2fTSE.2022.3220740&partnerID=40&md5=230d40ad4dc235ceec7e27805ed06ddd","Article","Final","","Scopus","2-s2.0-85141551138"
"Oluwagbemiga B.A.; Shuib B.; Abdulkadir S.J.; Hashim A.S.","Oluwagbemiga, Balogun Abdullateef (57218115934); Shuib, Basri (36536436600); Abdulkadir, Said Jadid (58045042200); Hashim, Ahmad Sobri (37041287000)","57218115934; 36536436600; 58045042200; 37041287000","A hybrid multi-filter wrapper feature selection method for software defect predictors","2019","International Journal of Supply Chain Management","8","2","","916","922","6","14","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064992885&partnerID=40&md5=ddabc4c02f3d3553c7fb2af1606a5023","Article","Final","","Scopus","2-s2.0-85064992885"
"Mustaqeem M.; Mustajab S.; Alam M.","Mustaqeem, Mohd (57223112377); Mustajab, Suhel (57223694599); Alam, Mahfooz (57202287390)","57223112377; 57223694599; 57202287390","A hybrid approach for optimizing software defect prediction using a gray wolf optimization and multilayer perceptron","2024","International Journal of Intelligent Computing and Cybernetics","17","2","","436","464","28","16","10.1108/IJICC-11-2023-0385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188247237&doi=10.1108%2fIJICC-11-2023-0385&partnerID=40&md5=aa0b2a87caedc2e2eabf335147a59fc9","Article","Final","","Scopus","2-s2.0-85188247237"
"Habibzadeh-khameneh M.; Nabiollahi-Najafabadi A.; Tavoli R.; Rastegari H.","Habibzadeh-khameneh, Mehdi (59668552000); Nabiollahi-Najafabadi, Akbar (25825361900); Tavoli, Reza (35729716600); Rastegari, Hamid (35729315700)","59668552000; 25825361900; 35729716600; 35729315700","EHHO-EL: a hybrid method for software defect detection in software product lines using extended Harris hawks optimization and ensemble learning","2025","Journal of Supercomputing","81","4","567","","","","0","10.1007/s11227-025-06986-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219752832&doi=10.1007%2fs11227-025-06986-5&partnerID=40&md5=fa5045517f0817af02e6db467b5ec969","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85219752832"
"Kapur R.; Sodhi B.","Kapur, Ritu (56785430400); Sodhi, Balwinder (37020331700)","56785430400; 37020331700","A Defect Estimator for Source Code","2020","ACM Transactions on Software Engineering and Methodology","29","2","3384517","","","","13","10.1145/3384517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084921082&doi=10.1145%2f3384517&partnerID=40&md5=e3ddab0d43372eea6183eda912d58544","Article","Final","","Scopus","2-s2.0-85084921082"
"Khleel N.A.A.; Nehéz K.","Khleel, Nasraldeen Alnor Adam (57336497400); Nehéz, Károly (56996187000)","57336497400; 56996187000","A novel approach for software defect prediction using CNN and GRU based on SMOTE Tomek method","2023","Journal of Intelligent Information Systems","60","3","","673","707","34","30","10.1007/s10844-023-00793-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159389349&doi=10.1007%2fs10844-023-00793-1&partnerID=40&md5=7c75a2058e73432b639f88c9db55e197","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85159389349"
"Gong L.-N.; Jiang S.-J.; Jiang L.","Gong, Li-Na (57206936967); Jiang, Shu-Juan (8242205700); Jiang, Li (57206939551)","57206936967; 8242205700; 57206939551","Research Progress of Software Defect Prediction; [软件缺陷预测技术研究进展]","2019","Ruan Jian Xue Bao/Journal of Software","30","10","","3090","3114","24","49","10.13328/j.cnki.jos.005790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075574877&doi=10.13328%2fj.cnki.jos.005790&partnerID=40&md5=77318eaad8a1fecd1a31516ad606d374","Review","Final","","Scopus","2-s2.0-85075574877"
"Reddy J.M.; Muthukumaran K.; Shahriar H.; Clincy V.; Sakib N.","Reddy, Jagan Mohan (57866797700); Muthukumaran, K. (55960588000); Shahriar, Hossain (23096391900); Clincy, Victor (55906700300); Sakib, Nazmus (58650270000)","57866797700; 55960588000; 23096391900; 55906700300; 58650270000","Comprehensive Feature Extraction for Cross-Project Software Defect Prediction","2022","Proceedings - 2022 IEEE 46th Annual Computers, Software, and Applications Conference, COMPSAC 2022","","","","450","451","1","0","10.1109/COMPSAC54236.2022.00085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136934797&doi=10.1109%2fCOMPSAC54236.2022.00085&partnerID=40&md5=8457c8f6ded6377101c1ad2b17beedf7","Conference paper","Final","","Scopus","2-s2.0-85136934797"
"Khan A.; Mekuria R.R.; Isaev R.","Khan, Al (58297714000); Mekuria, Remudin Reshid (56149930500); Isaev, Ruslan (36630395400)","58297714000; 56149930500; 36630395400","Applying Machine Learning Analysis for Software Quality Test","2023","ICCQ 2023 - Proceedings of the 3rd International Conference on Code Quality","","","","55","69","14","2","10.1109/ICCQ57276.2023.10114664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160726856&doi=10.1109%2fICCQ57276.2023.10114664&partnerID=40&md5=6da61d6b71558e292812d8ca0040553d","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85160726856"
"Shivam; Pal Sharma K.","Shivam (57716143400); Pal Sharma, Krishna (56824954000)","57716143400; 56824954000","A Four-Stage dynamic approach for Software Defect Prediction","2021","ICSCCC 2021 - International Conference on Secure Cyber Computing and Communications","","","9478165","541","545","4","0","10.1109/ICSCCC51823.2021.9478165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114131483&doi=10.1109%2fICSCCC51823.2021.9478165&partnerID=40&md5=db099b92c9ca59fb8962ce6e3b6f815c","Conference paper","Final","","Scopus","2-s2.0-85114131483"
"Khan M.Z.","Khan, Mohammad Zubair (57208017886)","57208017886","Hybrid ensemble learning technique for software defect prediction","2020","International Journal of Modern Education and Computer Science","12","1","","1","10","9","23","10.5815/ijmecs.2020.01.01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086034354&doi=10.5815%2fijmecs.2020.01.01&partnerID=40&md5=39606c9cb20338813734f070f6ad8df2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85086034354"
"Samir M.; El-Ramly M.; Kamel A.","Samir, Mohamed (58578845500); El-Ramly, Mohammad (6602396501); Kamel, Amr (26538454400)","58578845500; 6602396501; 26538454400","Investigating the use of deep neural networks for software defect prediction","2019","Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA","2019-November","","9035240","","","","17","10.1109/AICCSA47632.2019.9035240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082652810&doi=10.1109%2fAICCSA47632.2019.9035240&partnerID=40&md5=d6f38db2a255e92ce5fcb31514adc41f","Conference paper","Final","","Scopus","2-s2.0-85082652810"
"Grigoriou M.; Kontogiannis K.","Grigoriou, Marios (57193095362); Kontogiannis, Kostas (6603947582)","57193095362; 6603947582","Project Features That Make Machine-Learning Based Fault Proneness Analysis Successful","2022","Proceedings - 2022 IEEE 29th Annual Software Technology Conference, STC 2022","","","","59","68","9","0","10.1109/STC55697.2022.00018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143395272&doi=10.1109%2fSTC55697.2022.00018&partnerID=40&md5=694351e36959f19d3462c2c6137ae5b0","Conference paper","Final","","Scopus","2-s2.0-85143395272"
"Malhotra R.; Kapoor R.; Saxena P.; Sharma P.","Malhotra, Ruchika (15758058000); Kapoor, Ritvik (57224475302); Saxena, Paridhi (57224463628); Sharma, Parth (59595296000)","15758058000; 57224475302; 57224463628; 59595296000","SAGA: A Hybrid Technique to handle Imbalance Data in Software Defect Prediction","2021","ISCAIE 2021 - IEEE 11th Symposium on Computer Applications and Industrial Electronics","","","9431842","331","336","5","8","10.1109/ISCAIE51753.2021.9431842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107632961&doi=10.1109%2fISCAIE51753.2021.9431842&partnerID=40&md5=ebbe027c2e23cedcde67ea53755dc707","Conference paper","Final","","Scopus","2-s2.0-85107632961"
"Sharma T.; Jatain A.; Bhaskar S.; Pabreja K.","Sharma, Tarunim (57665809100); Jatain, Aman (55513922800); Bhaskar, Shalini (58585411700); Pabreja, Kavita (57192281493)","57665809100; 55513922800; 58585411700; 57192281493","An empirical analysis of feature selection techniques for Software Defect Prediction","2024","Journal of Autonomous Intelligence","7","3","1097","","","","2","10.32629/jai.v7i3.1097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185974737&doi=10.32629%2fjai.v7i3.1097&partnerID=40&md5=fae1c226d85b7983865944673e2a8fc9","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85185974737"
"Tua F.M.; Danar Sunindyo W.","Tua, Fernando Maruli (57219119042); Danar Sunindyo, Wikan (36081148700)","57219119042; 36081148700","Software defect prediction using software metrics with naïve bayes and rule mining association methods","2019","Proceedings - 2019 5th International Conference on Science and Technology, ICST 2019","","","9166448","","","","18","10.1109/ICST47872.2019.9166448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091337244&doi=10.1109%2fICST47872.2019.9166448&partnerID=40&md5=98e22c4c862e4d45f00abca408b87bb5","Conference paper","Final","","Scopus","2-s2.0-85091337244"
"Maheswari G.; Chitra K.","Maheswari, G. (57210790136); Chitra, K. (58402181100)","57210790136; 58402181100","Enhancing reusability and measuring performance merits of software component using data mining","2019","International Journal of Innovative Technology and Exploring Engineering","8","6 Special Issue 4","","1577","1583","6","5","10.35940/ijitee.F1318.0486S419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071507320&doi=10.35940%2fijitee.F1318.0486S419&partnerID=40&md5=f82e19516b8a31bde82a5414c08ba80e","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85071507320"
"Mostefai A.","Mostefai, Abdelkader (55308947300)","55308947300","Using sum product networks to predict defects in software systems","2024","International Journal of Information Technology (Singapore)","","","","","","","5","10.1007/s41870-024-02067-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198910948&doi=10.1007%2fs41870-024-02067-7&partnerID=40&md5=a53eeec7823e1502889783fc7cbb8c4e","Article","Article in press","","Scopus","2-s2.0-85198910948"
"Rhmann W.; Pandey B.; Ansari G.; Pandey D.K.","Rhmann, Wasiur (57207355961); Pandey, Babita (35585059800); Ansari, Gufran (57188651550); Pandey, D.K. (57222276336)","57207355961; 35585059800; 57188651550; 57222276336","Software fault prediction based on change metrics using hybrid algorithms: An empirical study","2020","Journal of King Saud University - Computer and Information Sciences","32","4","","419","424","5","52","10.1016/j.jksuci.2019.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062447821&doi=10.1016%2fj.jksuci.2019.03.006&partnerID=40&md5=7a8ebc636d220eb6bc09ba77daa103da","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85062447821"
"Deepashree N.; Sahina Parveen M.","Deepashree, N. (59247321700); Sahina Parveen, M. (59247162000)","59247321700; 59247162000","Software Testing Using Cuckoo Search Algorithm with Machine Learning Techniques","2024","Journal of Intelligent Systems and Internet of Things","13","2","","150","165","15","0","10.54216/JISIoT.130212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200450728&doi=10.54216%2fJISIoT.130212&partnerID=40&md5=948b3be0e607a71c9b360cbab560ce6a","Article","Final","","Scopus","2-s2.0-85200450728"
"Malhotra R.","Malhotra, Ruchika (15758058000)","15758058000","An extensive analysis of search-based techniques for predicting defective classes","2018","Computers and Electrical Engineering","71","","","611","626","15","7","10.1016/j.compeleceng.2018.08.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052656894&doi=10.1016%2fj.compeleceng.2018.08.017&partnerID=40&md5=77559edad3c4f85d473c51fbc94d3f6c","Article","Final","","Scopus","2-s2.0-85052656894"
"Peng X.; Ma Z.; Zhang N.; Huang Y.; Qi M.","Peng, Xiangshu (57568188700); Ma, Zhiming (57222368194); Zhang, Ning (58183669800); Huang, Yaoxian (58184373100); Qi, Menglin (57567778800)","57568188700; 57222368194; 58183669800; 58184373100; 57567778800","Lifecycle-Based Software Defect Prediction Technology","2023","Lecture Notes in Electrical Engineering","871 LNEE","","","25","31","6","0","10.1007/978-981-99-1256-8_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152587400&doi=10.1007%2f978-981-99-1256-8_4&partnerID=40&md5=f214fe27ae32782905259232b71084aa","Conference paper","Final","","Scopus","2-s2.0-85152587400"
"Hammad M.; Alqaddoumi A.; Al-Obaidy H.; Almseidein K.","Hammad, Mustafa (55409012900); Alqaddoumi, Abdulla (55794562000); Al-Obaidy, Hadeel (57190684448); Almseidein, Khalil (57210892410)","55409012900; 55794562000; 57190684448; 57210892410","Predicting software faults based on k-nearest neighbors classification","2019","International Journal of Computing and Digital Systems","8","5","","461","467","6","17","10.12785/ijcds/080503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071757084&doi=10.12785%2fijcds%2f080503&partnerID=40&md5=c173ee21bd1c573b6cef60452133fda2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85071757084"
"Anju A.J.; Judith J.E.","Anju, A.J. (57215216025); Judith, J.E. (52663657800)","57215216025; 52663657800","A reliable impact factor for feature SELECTION","2023","AIP Conference Proceedings","2904","1","020004","","","","0","10.1063/5.0170391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177602742&doi=10.1063%2f5.0170391&partnerID=40&md5=2f3e67055f6de80988d3fb664d1415f4","Conference paper","Final","","Scopus","2-s2.0-85177602742"
