"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Toofani A.; Garg H.","Toofani, Abhishek (57198816235); Garg, Hitendra (57197567384)","57198816235; 57197567384","Analysis of Feature Selections during Fault Prediction Using Various ML Algorithms","2023","AIP Conference Proceedings","2721","1","050002","","","","0","10.1063/5.0154189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176809470&doi=10.1063%2f5.0154189&partnerID=40&md5=613345f3f42bec7151361a97645a79c9","Conference paper","Final","","Scopus","2-s2.0-85176809470"
"Narayanan N.; Chen Z.; Fang B.; Li G.; Pattabiraman K.; Debardeleben N.","Narayanan, Niranjhana (57219741451); Chen, Zitao (57212198529); Fang, Bo (55658673100); Li, Guanpeng (56428100600); Pattabiraman, Karthik (8887951000); Debardeleben, Nathan (6506829230)","57219741451; 57212198529; 55658673100; 56428100600; 8887951000; 6506829230","Fault Injection for TensorFlow Applications","2023","IEEE Transactions on Dependable and Secure Computing","20","4","","2677","2695","18","13","10.1109/TDSC.2022.3175930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135235349&doi=10.1109%2fTDSC.2022.3175930&partnerID=40&md5=152192eefc24cdc58ae2f229e402b6df","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85135235349"
"Yan R.; Wang M.; Xu Z.; Zhang K.","Yan, Ran (57205346356); Wang, Meichen (58696029000); Xu, Zhaowei (57215927198); Zhang, Kai (57203641365)","57205346356; 58696029000; 57215927198; 57203641365","Research on Software Fault Feature Data Extraction Method for Software Fault Prediction Technology","2023","Advances in Transdisciplinary Engineering","40","","","1088","1097","9","0","10.3233/ATDE230582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176798446&doi=10.3233%2fATDE230582&partnerID=40&md5=d459b9bb87015decd03cfeff60b2c8e8","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85176798446"
"Olivares-Galindo J.A.; Sánchez-Garcia Á.J.; Barrientos-Martínez R.E.; Ocharán-Hernández J.O.","Olivares-Galindo, Johann A. (59214180400); Sánchez-Garcia, Ángel J. (56486564300); Barrientos-Martínez, R. Erandi (15130468700); Ocharán-Hernández, Jorge Octavio (57207874836)","59214180400; 56486564300; 15130468700; 57207874836","Ensemble Classifiers in Software Defect Prediction: A Systematic Literature Review","2023","Proceedings - 2023 11th International Conference in Software Engineering Research and Innovation, CONISOFT 2023","","","","1","8","7","1","10.1109/CONISOFT58849.2023.00011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198224565&doi=10.1109%2fCONISOFT58849.2023.00011&partnerID=40&md5=37358fbca3860c0ac19d86f152cb6c50","Conference paper","Final","","Scopus","2-s2.0-85198224565"
"Gomes L.; da Silva Torres R.; Côrtes M.L.","Gomes, Luiz (26423648900); da Silva Torres, Ricardo (57216490396); Côrtes, Mario Lúcio (7103307130)","26423648900; 57216490396; 7103307130","BERT- and TF-IDF-based feature extraction for long-lived bug prediction in FLOSS: A comparative study","2023","Information and Software Technology","160","","107217","","","","42","10.1016/j.infsof.2023.107217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152939913&doi=10.1016%2fj.infsof.2023.107217&partnerID=40&md5=938e8ab6fdc27e7fe4fe0274662aa1a2","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85152939913"
"Borandag E.","Borandag, Emin (57063310500)","57063310500","Software Fault Prediction Using an RNN-Based Deep Learning Approach and Ensemble Machine Learning Techniques","2023","Applied Sciences (Switzerland)","13","3","1639","","","","25","10.3390/app13031639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148017033&doi=10.3390%2fapp13031639&partnerID=40&md5=39c0baf9607c52c0128dd3415ff7ecab","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85148017033"
"Zamir B.; Campos J.R.; Vieira M.","Zamir, Bukhtawar (58683661500); Campos, João R. (57197560698); Vieira, Marco (7202140748)","58683661500; 57197560698; 7202140748","Advanced Machine Learning for Runtime Data Generation","2023","ACM International Conference Proceeding Series","","","","182","187","5","0","10.1145/3615366.3622793","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175797486&doi=10.1145%2f3615366.3622793&partnerID=40&md5=49f1edb084195b34a86eaf2d77c887a2","Conference paper","Final","","Scopus","2-s2.0-85175797486"
"Azzeh M.; Elsheikh Y.; Nassif A.B.; Angelis L.","Azzeh, Mohammad (24337669100); Elsheikh, Yousef (57219542229); Nassif, Ali Bou (36606459700); Angelis, Lefteris (6602528674)","24337669100; 57219542229; 36606459700; 6602528674","Examining the performance of kernel methods for software defect prediction based on support vector machine","2023","Science of Computer Programming","226","","102916","","","","27","10.1016/j.scico.2022.102916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145650264&doi=10.1016%2fj.scico.2022.102916&partnerID=40&md5=ecc22e79d6570ad8c014eb311a796aff","Article","Final","","Scopus","2-s2.0-85145650264"
"Tse T.H.; Lo D.; Groce A.; Perscheid M.; Hirschfeld R.; Wong W.E.","Tse, T.H. (7005496974); Lo, David (35269388000); Groce, Alex (57204255530); Perscheid, Michael (35113619800); Hirschfeld, Robert (23094434200); Wong, W. Eric (7403972316)","7005496974; 35269388000; 57204255530; 35113619800; 23094434200; 7403972316","Emerging aspects of software fault localization","2023","Handbook of Software Fault Localization: Foundations and Advances","","","","529","579","50","0","10.1002/9781119880929.ch13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161195512&doi=10.1002%2f9781119880929.ch13&partnerID=40&md5=6e01e761427ad7e94b092f1b2bb6bfcc","Book chapter","Final","","Scopus","2-s2.0-85161195512"
"Ding Z.; Li H.; Shang W.; Chen T.-H.P.","Ding, Zishuo (57145921100); Li, Heng (57216386064); Shang, Weiyi (35093168200); Chen, Tse-Hsun Peter (55339201600)","57145921100; 57216386064; 35093168200; 55339201600","Towards Learning Generalizable Code Embeddings Using Task-agnostic Graph Convolutional Networks","2023","ACM Transactions on Software Engineering and Methodology","32","2","48","","","","5","10.1145/3542944","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153731394&doi=10.1145%2f3542944&partnerID=40&md5=5579536a2ca56d11845228acae273057","Article","Final","","Scopus","2-s2.0-85153731394"
"","","","Proceedings - 2023 11th International Conference in Software Engineering Research and Innovation, CONISOFT 2023","2023","Proceedings - 2023 11th International Conference in Software Engineering Research and Innovation, CONISOFT 2023","","","","","","298","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198483929&partnerID=40&md5=02f9ac08fe64a36d2d63711c876075f6","Conference review","Final","","Scopus","2-s2.0-85198483929"
"Anju A.J.; Judith J.E.","Anju, A.J. (57215216025); Judith, J.E. (52663657800)","57215216025; 52663657800","A reliable impact factor for feature SELECTION","2023","AIP Conference Proceedings","2904","1","020004","","","","0","10.1063/5.0170391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177602742&doi=10.1063%2f5.0170391&partnerID=40&md5=2f3e67055f6de80988d3fb664d1415f4","Conference paper","Final","","Scopus","2-s2.0-85177602742"
"Chakraborty A.K.; Karmakar B.","Chakraborty, Ashis Kumar (55440444100); Karmakar, Barin (59479334500)","55440444100; 59479334500","Software Defect Prediction Through a Hybrid Approach Comprising of a Statistical Tool and a Machine Learning Model","2023","Lecture Notes in Operations Research","Part F3787","","","1","19","18","2","10.1007/978-981-19-8012-1_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85201302976&doi=10.1007%2f978-981-19-8012-1_1&partnerID=40&md5=ff0fa5cfe617cdc7931f028a966bb740","Book chapter","Final","","Scopus","2-s2.0-85201302976"
"Rehef K.K.; Abbas A.S.","Rehef, Kadem K. (58525281600); Abbas, Ahmed S. (57192159070)","58525281600; 57192159070","Software defects detection and classification by using data mining techniques in Integrated Development Environment (IDE): Survey","2023","AIP Conference Proceedings","2820","","030003","","","","0","10.1063/5.0150563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166976393&doi=10.1063%2f5.0150563&partnerID=40&md5=51ecaf91548528e52e7f1269f7b78b75","Conference paper","Final","","Scopus","2-s2.0-85166976393"
"Al-Laham M.; Kassaymeh S.; Al-Betar M.A.; Makhadmeh S.N.; Albashish D.; Alweshah M.","Al-Laham, Mohamad (56716117900); Kassaymeh, Sofian (57222151918); Al-Betar, Mohammed Azmi (57202908939); Makhadmeh, Sharif Naser (57204358587); Albashish, Dheeb (57188571948); Alweshah, Mohammed (56196105300)","56716117900; 57222151918; 57202908939; 57204358587; 57188571948; 56196105300","An efficient convergence-boosted salp swarm optimizer-based artificial neural network for the development of software fault prediction models","2023","Computers and Electrical Engineering","111","","108923","","","","11","10.1016/j.compeleceng.2023.108923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168419917&doi=10.1016%2fj.compeleceng.2023.108923&partnerID=40&md5=f74a84c3e7b71e1aeeafa7ccc1ec074d","Article","Final","","Scopus","2-s2.0-85168419917"
"Navarro Cedeno G.O.; Moya K.C.; Dormond A.S.; Gonzalez-Torres A.; Rojas-Hernandez Y.","Navarro Cedeno, Gabriel Omar (59130088900); Moya, Katherine Cortes (59128765700); Dormond, Ahmed Somarribas (59129150400); Gonzalez-Torres, Antonio (35193957000); Rojas-Hernandez, Yenory (55605798100)","59130088900; 59128765700; 59129150400; 35193957000; 55605798100","Systematic Literature Review: Machine Learning for Software Fault Prediction","2023","Proceeding of the 2023 IEEE 41st Central America and Panama Convention, CONCAPAN XLI 2023","","","","","","","1","10.1109/CONCAPANXLI59599.2023.10517566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193260616&doi=10.1109%2fCONCAPANXLI59599.2023.10517566&partnerID=40&md5=54d88a2d885d5f242f369c499e3ac3da","Conference paper","Final","","Scopus","2-s2.0-85193260616"
"Zivkovic T.; Nikolic B.; Simic V.; Pamucar D.; Bacanin N.","Zivkovic, Tamara (6701358907); Nikolic, Bosko (7006055343); Simic, Vladimir (7005545253); Pamucar, Dragan (54080216100); Bacanin, Nebojsa (37028223900)","6701358907; 7006055343; 7005545253; 54080216100; 37028223900","Software defects prediction by metaheuristics tuned extreme gradient boosting and analysis based on Shapley Additive Explanations","2023","Applied Soft Computing","146","","110659","","","","40","10.1016/j.asoc.2023.110659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167436767&doi=10.1016%2fj.asoc.2023.110659&partnerID=40&md5=89c419a568f152f6211a5a1a0099d7ff","Article","Final","","Scopus","2-s2.0-85167436767"
"","","","International Conference on Scientific Research and Innovation 2022, ICSRI 2022","2023","AIP Conference Proceedings","2820","","","","","610","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166902348&partnerID=40&md5=213ebb04cdc05ff3ba434c15c432ccfd","Conference review","Final","","Scopus","2-s2.0-85166902348"
"Wong W.E.; Gao R.; Li Y.; Abreu R.; Wotawa F.; Li D.","Wong, W. Eric (7403972316); Gao, Ruizhi (55366070500); Li, Yihao (55367133500); Abreu, Rui (57209112913); Wotawa, Franz (6603677377); Li, Dongcheng (57210431957)","7403972316; 55366070500; 55367133500; 57209112913; 6603677377; 57210431957","Software fault localization: An overview of research, techniques, and tools","2023","Handbook of Software Fault Localization: Foundations and Advances","","","","1","117","116","11","10.1002/9781119880929.ch1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161103341&doi=10.1002%2f9781119880929.ch1&partnerID=40&md5=8e113bc8a11b625df11990b5ed5d769f","Book chapter","Final","","Scopus","2-s2.0-85161103341"
"Dong X.; Liang Y.; Miyamoto S.; Yamaguchi S.","Dong, Xin (57702863300); Liang, Yan (57702058200); Miyamoto, Shoichiro (57893447700); Yamaguchi, Shingo (56036805400)","57702863300; 57702058200; 57893447700; 56036805400","Ensemble learning based software defect prediction","2023","Journal of Engineering Research (Kuwait)","11","4","","377","391","14","14","10.1016/j.jer.2023.10.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185954076&doi=10.1016%2fj.jer.2023.10.038&partnerID=40&md5=f467a98402dbec297384e6299a045ed8","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85185954076"
"Reddy N.C.S.; Peneti S.; Sandhya N.","Reddy, N. Chandra Sekhar (57194874630); Peneti, Subhashini (57191614224); Sandhya, N. (6506940095)","57194874630; 57191614224; 6506940095","Software defect estimation using machine learning","2023","AIP Conference Proceedings","2492","","030017","","","","0","10.1063/5.0116948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161364795&doi=10.1063%2f5.0116948&partnerID=40&md5=e33093491b82acf79267c3de4ee5e882","Conference paper","Final","","Scopus","2-s2.0-85161364795"
"Mehmood I.; Shahid S.; Hussain H.; Khan I.; Ahmad S.; Rahman S.; Ullah N.; Huda S.","Mehmood, Iqra (58346305900); Shahid, Sidra (58346937300); Hussain, Hameed (36069652500); Khan, Inayat (57189853778); Ahmad, Shafiq (57209916514); Rahman, Shahid (57203457556); Ullah, Najeeb (57209472966); Huda, Shamsul (25823733700)","58346305900; 58346937300; 36069652500; 57189853778; 57209916514; 57203457556; 57209472966; 25823733700","A Novel Approach to Improve Software Defect Prediction Accuracy Using Machine Learning","2023","IEEE Access","11","","","63579","63597","18","18","10.1109/ACCESS.2023.3287326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162880626&doi=10.1109%2fACCESS.2023.3287326&partnerID=40&md5=c8b658b326999fda40afab58c3b02064","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85162880626"
"","","","2023 International Conference on Information Technology Research and Innovation, ICITRI 2023","2023","2023 International Conference on Information Technology Research and Innovation, ICITRI 2023","","","","","","199","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174273754&partnerID=40&md5=d0029eb090c10093625b02762e7f35c5","Conference review","Final","","Scopus","2-s2.0-85174273754"
"Begum M.; Shuvo M.H.; Ashraf I.; Mamun A.A.; Uddin J.; Samad M.A.","Begum, Momotaz (57201057622); Shuvo, Mehedi Hasan (58571479500); Ashraf, Imran (57195478761); Mamun, Abdullah Al (57197891748); Uddin, Jia (54994936900); Samad, Md Abdus (57220375948)","57201057622; 58571479500; 57195478761; 57197891748; 54994936900; 57220375948","Software Defects Identification: Results Using Machine Learning and Explainable Artificial Intelligence Techniques","2023","IEEE Access","11","","","132750","132765","15","7","10.1109/ACCESS.2023.3329051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179009119&doi=10.1109%2fACCESS.2023.3329051&partnerID=40&md5=77195b9c1726772c77989767e5772f7b","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85179009119"
"Tambe D.; Ragha L.","Tambe, Darshana (57874742800); Ragha, Lata (35753461900)","57874742800; 35753461900","ECBFMBP: Design of an Ensemble deep learning Classifier with Bio-inspired Feature Selection for high-efficiency Multidomain Bug Prediction","2023","Journal of Cognitive Science","24","3","","313","336","23","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179090935&partnerID=40&md5=e9d42138082006dcf2a91d9997fa9661","Article","Final","","Scopus","2-s2.0-85179090935"
"Gupta R.; Rajkumar A.; Beemkumar N.","Gupta, Rajesh (57976148700); Rajkumar, Avinash (57951223000); Beemkumar, N. (57201643279)","57976148700; 57951223000; 57201643279","Predicting software defects with swarm-intelligence-based machine learning algorithm for improved process quality","2023","Multidisciplinary Science Journal","5","","e2023ss0311","","","","1","10.31893/multiscience.2023ss0311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175051524&doi=10.31893%2fmultiscience.2023ss0311&partnerID=40&md5=3904f2d3c721d95424b972befb84fa9b","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85175051524"
"","","","Proceedings of the 18th International Conference on Evaluation of Novel Approaches to Software Engineering, ENASE 2023","2023","International Conference on Evaluation of Novel Approaches to Software Engineering, ENASE - Proceedings","2023-April","","","","","740","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160555346&partnerID=40&md5=4a903463f9ae3345398425f3f9754862","Conference review","Final","","Scopus","2-s2.0-85160555346"
"Jawalkar A.P.; Kumar S.K.; Deshmukh R.; Mounika P.; Manohara H.T.","Jawalkar, Anil Pandurang (58637433400); Kumar, S Kiran (59049524700); Deshmukh, Ram (57220531422); Mounika, P. (59047594900); Manohara, H.T. (57216897275)","58637433400; 59049524700; 57220531422; 59047594900; 57216897275","Fault Detection and Diagnosis in Automotive Control Systems using Machine Learning","2023","2023 International Conference on Evolutionary Algorithms and Soft Computing Techniques, EASCT 2023","","","","","","","0","10.1109/EASCT59475.2023.10392553","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187288051&doi=10.1109%2fEASCT59475.2023.10392553&partnerID=40&md5=ee03e5738d57eaccdd1d3d1f5d7cc681","Conference paper","Final","","Scopus","2-s2.0-85187288051"
"","","","International Conference on Machine Vision and Augmented Intelligence, MAI 2022","2023","Lecture Notes in Electrical Engineering","1007 LNEE","","","","","663","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161614699&partnerID=40&md5=ed7c4569e8463f889c400d503147b6cc","Conference review","Final","","Scopus","2-s2.0-85161614699"
"Ali M.; Mazhar T.; Shahzad T.; Ghadi Y.Y.; Mohsin S.M.; Akber S.M.A.; Ali M.","Ali, Misbah (58832070000); Mazhar, Tehseen (57219034600); Shahzad, Tariq (57211482169); Ghadi, Yazeed Yasin (55797735700); Mohsin, Syed Muhammad (57221948140); Akber, Syed Muhammad Abrar (57202291781); Ali, Mohammed (59372037500)","58832070000; 57219034600; 57211482169; 55797735700; 57221948140; 57202291781; 59372037500","Analysis of Feature Selection Methods in Software Defect Prediction Models","2023","IEEE Access","11","","","145954","145974","20","12","10.1109/ACCESS.2023.3343249","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180331877&doi=10.1109%2fACCESS.2023.3343249&partnerID=40&md5=cc5c43cae84702fc4202a11ea82e6591","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85180331877"
"Pethe Y.S.; Das H.","Pethe, Yoginee Surendra (57780754600); Das, Himansu (56151748100)","57780754600; 56151748100","Software fault prediction using a differential evolution-based wrapper approach for feature selection","2023","2023 International Conference on Communication, Circuits, and Systems, IC3S 2023","","","","","","","4","10.1109/IC3S57698.2023.10169809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166238819&doi=10.1109%2fIC3S57698.2023.10169809&partnerID=40&md5=b419082490d6ec4fa12d199441413e02","Conference paper","Final","","Scopus","2-s2.0-85166238819"
"Mustaqeem M.; Siddiqui T.","Mustaqeem, Mohd. (57223112377); Siddiqui, Tamanna (35186530000)","57223112377; 35186530000","A hybrid software defects prediction model for imbalance datasets using machine learning techniques: (S-SVM model)","2023","Journal of Autonomous Intelligence","6","1","","1","19","18","8","10.32629/jai.v6i1.559","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163640650&doi=10.32629%2fjai.v6i1.559&partnerID=40&md5=e88fbf4aa95b1e367eef1b6802e7029f","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85163640650"
"Han H.; Yu Q.; Zhu Y.","Han, Hui (57921272900); Yu, Qiao (56443147100); Zhu, Yi (56239177400)","57921272900; 56443147100; 56239177400","Impact of Hyperparameter Optimization on Cross-Version Defect Prediction: An Empirical Study","2023","Journal of Frontiers of Computer Science and Technology","17","12","","3052","3064","12","1","10.3778/j.issn.1673-9418.2209087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178950409&doi=10.3778%2fj.issn.1673-9418.2209087&partnerID=40&md5=251e018b26416122721cd43f3a58f708","Article","Final","","Scopus","2-s2.0-85178950409"
"Bharath K.S.; Jagadeesh P.","Bharath, K.S. (58313679700); Jagadeesh, P. (57222249341)","58313679700; 57222249341","An Innovative Software Bug Prediction System using Random Forest Algorithm for Enhanced Accuracy in Comparison with Logistic Regression Algorithm","2023","2023 Intelligent Computing and Control for Engineering and Business Systems, ICCEBS 2023","","","","","","","0","10.1109/ICCEBS58601.2023.10449266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189162757&doi=10.1109%2fICCEBS58601.2023.10449266&partnerID=40&md5=f3b86747775080c7126fb01d63707f78","Conference paper","Final","","Scopus","2-s2.0-85189162757"
"Tahir T.; Gencel C.; Rasool G.; Umer T.; Rasheed J.; Yeo S.F.; Cevik T.","Tahir, Touseef (36683133800); Gencel, Cigdem (18037323900); Rasool, Ghulam (57951665700); Umer, Tariq (56030537100); Rasheed, Jawad (57791962400); Yeo, Sook Fern (56489745300); Cevik, Taner (37017221000)","36683133800; 18037323900; 57951665700; 56030537100; 57791962400; 56489745300; 37017221000","Early Software Defects Density Prediction: Training the International Software Benchmarking Cross Projects Data Using Supervised Learning","2023","IEEE Access","11","","","141965","141986","21","10","10.1109/ACCESS.2023.3339994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179821066&doi=10.1109%2fACCESS.2023.3339994&partnerID=40&md5=02dfa1b0d70f1e5312c5f9fa3f209dc1","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85179821066"
"Ali E.K.; Eissa M.M.; Omara A.F.","Ali, Enjy Khaled (58723119200); Eissa, M.M. (57204603732); Omara, A. Fatma (26536522900)","58723119200; 57204603732; 26536522900","A Review for Software Defect Prediction Using Machine Learning Algorithms","2023","Lecture Notes in Networks and Systems","753 LNNS","","","219","231","12","1","10.1007/978-981-99-4764-5_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177850022&doi=10.1007%2f978-981-99-4764-5_14&partnerID=40&md5=4b49aea318f300af62679955cbc5a34d","Conference paper","Final","","Scopus","2-s2.0-85177850022"
"Kumar R.; Chaturvedi A.","Kumar, Rakesh (55553737151); Chaturvedi, Amrita (55980929100)","55553737151; 55980929100","Software Bug Count Prediction Model Based on Software Source Code","2023","2023 14th International Conference on Computing Communication and Networking Technologies, ICCCNT 2023","","","","","","","1","10.1109/ICCCNT56998.2023.10307457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179849459&doi=10.1109%2fICCCNT56998.2023.10307457&partnerID=40&md5=24c1205b43614a78e682d4971a2445a8","Conference paper","Final","","Scopus","2-s2.0-85179849459"
"Kumar R.; Chaturvedi A.","Kumar, Rakesh (55553737151); Chaturvedi, Amrita (55980929100)","55553737151; 55980929100","A Framework for Software Defect Prediction Using Optimal Hyper-Parameters of Deep Neural Network","2023","Communications in Computer and Information Science","1794 CCIS","","","163","174","11","2","10.1007/978-981-99-1648-1_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161663299&doi=10.1007%2f978-981-99-1648-1_14&partnerID=40&md5=95adfb36298df8e8a4cb09ffda06aba9","Conference paper","Final","","Scopus","2-s2.0-85161663299"
"Meng F.; Li Y.; Wang J.","Meng, Fanqi (55426663000); Li, Yongjun (58315996100); Wang, Jingdong (57212394211)","55426663000; 58315996100; 57212394211","Research Progress of Machine Learning in Software Defect Prediction","2023","Proceedings - 2023 12th IEEE International Conference on Communication Systems and Network Technologies, CSNT 2023","","","","236","240","4","1","10.1109/CSNT57126.2023.10134739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162019900&doi=10.1109%2fCSNT57126.2023.10134739&partnerID=40&md5=4d94c6a51b05216ceabb7bcfc78e9280","Conference paper","Final","","Scopus","2-s2.0-85162019900"
"Shi L.","Shi, Lixia (9235502300)","9235502300","Program Simulation of Virtual Instrument Integrated Measurement and Control System Based on Machine Learning Algorithm","2023","Proceedings - 2023 International Conference on Networking, Informatics and Computing, ICNETIC 2023","","","","559","565","6","1","10.1109/ICNETIC59568.2023.00122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172912319&doi=10.1109%2fICNETIC59568.2023.00122&partnerID=40&md5=21505ebc0bfe5f5817597be705973a38","Conference paper","Final","","Scopus","2-s2.0-85172912319"
"Li J.; Ahmed I.","Li, Jiawei (57224668211); Ahmed, Iftekhar (57209289155)","57224668211; 57209289155","Commit Message Matters: Investigating Impact and Evolution of Commit Message Quality","2023","Proceedings - International Conference on Software Engineering","","","","806","817","11","11","10.1109/ICSE48619.2023.00076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168748820&doi=10.1109%2fICSE48619.2023.00076&partnerID=40&md5=e798531127deb311db12f3edbacd5a8a","Conference paper","Final","","Scopus","2-s2.0-85168748820"
"Zheng W.; Cai F.; Chen T.; Yang T.; Yang F.; Xiao P.","Zheng, Wei (55704749700); Cai, Fengyao (57687598200); Chen, Tengfei (57873592400); Yang, Teng (58892657000); Yang, Fengyu (35340193800); Xiao, Peng (57224641873)","55704749700; 57687598200; 57873592400; 58892657000; 35340193800; 57224641873","Defect Prediction Method Using Stable Learning","2023","Proceedings - 2023 International Conference on Image Processing and Computer Vision, IPCV 2023","","","","85","90","5","0","10.1109/IPCV57033.2023.00023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185344185&doi=10.1109%2fIPCV57033.2023.00023&partnerID=40&md5=fe10264fcee49606cbd789a4dc420f54","Conference paper","Final","","Scopus","2-s2.0-85185344185"
"Rifat S.M.; Bhuyain A.U.; Hossain M.S.; Mia M.S.; Rahman M.","Rifat, S.M. (58570967900); Bhuyain, Akil Uddin (58571233400); Hossain, Md. Shamim (58636341700); Mia, Md. Solaiman (57222159201); Rahman, Mahmuda (57225857350)","58570967900; 58571233400; 58636341700; 57222159201; 57225857350","A Systematic Approach for Enhancing Software Defect Prediction Using Machine Learning","2023","2023 International Conference on Next-Generation Computing, IoT and Machine Learning, NCIM 2023","","","","","","","1","10.1109/NCIM59001.2023.10212500","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170542777&doi=10.1109%2fNCIM59001.2023.10212500&partnerID=40&md5=7c7ae35cf78d1233e014f0ed900dc10a","Conference paper","Final","","Scopus","2-s2.0-85170542777"
"Chimankar A.G.; Saranya S.; Krishnamoorthy P.; Mohanraj A.; ul Islam A.; Mallireddy N.","Chimankar, Abhijeet Gajanan (58502332200); Saranya, S. (57214273816); Krishnamoorthy, P. (57210749235); Mohanraj, A. (58312948000); ul Islam, Atowar (58153488200); Mallireddy, Naresh (57218418823)","58502332200; 57214273816; 57210749235; 58312948000; 58153488200; 57218418823","Analysis Of Software Defect Prediction Using Machine-Learning Techniques","2023","2023 3rd International Conference on Advance Computing and Innovative Technologies in Engineering, ICACITE 2023","","","","452","456","4","1","10.1109/ICACITE57410.2023.10183091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189934920&doi=10.1109%2fICACITE57410.2023.10183091&partnerID=40&md5=62a614e31ae33af82cde1743e9378749","Conference paper","Final","","Scopus","2-s2.0-85189934920"
"Pandey S.K.; Haldar A.; Tripathi A.K.","Pandey, Sushant Kumar (57193136336); Haldar, Arya (57643378600); Tripathi, Anil Kumar (59029914200)","57193136336; 57643378600; 59029914200","Is deep learning good enough for software defect prediction?","2023","Innovations in Systems and Software Engineering","","","","","","","2","10.1007/s11334-023-00542-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173916690&doi=10.1007%2fs11334-023-00542-1&partnerID=40&md5=448137591779cecf7079befa0c0be767","Article","Article in press","","Scopus","2-s2.0-85173916690"
"Li S.; Wu W.; Meng Y.; Li J.; Zhu H.; Shen X.S.","Li, Shaofeng (57212252504); Wu, Wen (57195476680); Meng, Yan (57191955039); Li, Jiachun (57226784668); Zhu, Haojin (19640836400); Shen, Xuemin Sherman (58930166400)","57212252504; 57195476680; 57191955039; 57226784668; 19640836400; 58930166400","Data Poisoning Attack Against Anomaly Detectors in Digital Twin-Based Networks","2023","IEEE International Conference on Communications","2023-May","","","13","18","5","6","10.1109/ICC45041.2023.10279765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178277755&doi=10.1109%2fICC45041.2023.10279765&partnerID=40&md5=9ba5b680d6553b3c96cdb73e2aa34115","Conference paper","Final","","Scopus","2-s2.0-85178277755"
